service_id,date,exception_type
304011634,20260720,2
304011719,20260720,2
304011754,20260720,2
304011839,20260720,2
304011914,20260720,2
304011959,20260720,2
304012034,20260720,2
304012119,20260720,2
304012154,20260720,2
304060650,20260720,1
304060715,20260720,1
304060800,20260720,1
304060834,20260720,1
304060919,20260720,1
304060954,20260720,1
304061039,20260720,1
304061114,20260720,1
304061159,20260720,1
304061234,20260720,1
304061319,20260720,1
304061354,20260720,1
304061439,20260720,1
304061514,20260720,1
304061559,20260720,1
304061634,20260720,1
304061719,20260720,1
304061754,20260720,1
304061839,20260720,1
304061914,20260720,1
304061959,20260720,1
304062034,20260720,1
304062119,20260720,1
304062154,20260720,1
400010705,20260720,2
400010745,20260720,2
400010831,20260720,2
400010916,20260720,2
400011002,20260720,2
400011047,20260720,2
400011133,20260720,2
400011218,20260720,2
400011304,20260720,2
400011349,20260720,2
400011435,20260720,2
400011520,20260720,2
400011606,20260720,2
400011651,20260720,2
400011737,20260720,2
400011822,20260720,2
400011908,20260720,2
400011953,20260720,2
400012039,20260720,2
400012122,20260720,2
400012200,20260720,2
400060705,20260720,1
400060745,20260720,1
400060831,20260720,1
400060916,20260720,1
400061002,20260720,1
400061047,20260720,1
400061133,20260720,1
400061218,20260720,1
400061304,20260720,1
400061349,20260720,1
400061435,20260720,1
400061520,20260720,1
400061606,20260720,1
400061651,20260720,1
400061737,20260720,1
400061822,20260720,1
400061908,20260720,1
400061953,20260720,1
400062039,20260720,1
400062122,20260720,1
400062200,20260720,1
401010720,20260720,2
401010757,20260720,2
401010844,20260720,2
401010929,20260720,2
401011015,20260720,2
401011100,20260720,2
401011146,20260720,2
401011231,20260720,2
401011317,20260720,2
401011402,20260720,2
401011448,20260720,2
401011533,20260720,2
401011619,20260720,2
401011704,20260720,2
401011750,20260720,2
401011835,20260720,2
401011921,20260720,2
401012006,20260720,2
401012052,20260720,2
401012134,20260720,2
401012209,20260720,2
401060720,20260720,1
401060757,20260720,1
401060844,20260720,1
401060929,20260720,1
401061015,20260720,1
401061100,20260720,1
401061146,20260720,1
401061231,20260720,1
401061317,20260720,1
401061402,20260720,1
401061448,20260720,1
401061533,20260720,1
401061619,20260720,1
401061704,20260720,1
401061750,20260720,1
401061835,20260720,1
401061921,20260720,1
401062006,20260720,1
401062052,20260720,1
401062134,20260720,1
401062209,20260720,1
402010809,20260720,2
402010857,20260720,2
402010942,20260720,2
402011028,20260720,2
402011113,20260720,2
402011159,20260720,2
402011244,20260720,2
402011330,20260720,2
402011415,20260720,2
402011501,20260720,2
402011546,20260720,2
402011632,20260720,2
402011717,20260720,2
402011803,20260720,2
402011848,20260720,2
402011934,20260720,2
402012019,20260720,2
402012105,20260720,2
402012147,20260720,2
402012220,20260720,2
402012255,20260720,2
402060809,20260720,1
402060857,20260720,1
402060942,20260720,1
402061028,20260720,1
402061113,20260720,1
402061159,20260720,1
402061244,20260720,1
402061330,20260720,1
402061415,20260720,1
402061501,20260720,1
402061546,20260720,1
402061632,20260720,1
402061717,20260720,1
402061803,20260720,1
402061848,20260720,1
402061934,20260720,1
402062019,20260720,1
402062105,20260720,1
402062147,20260720,1
402062220,20260720,1
402062255,20260720,1
403010735,20260720,2
403010821,20260720,2
403010910,20260720,2
403010955,20260720,2
403011041,20260720,2
403011126,20260720,2
403011212,20260720,2
403011257,20260720,2
403011343,20260720,2
403011428,20260720,2
403011514,20260720,2
403011559,20260720,2
403011645,20260720,2
403011730,20260720,2
403011816,20260720,2
403011901,20260720,2
403011947,20260720,2
403012032,20260720,2
403012117,20260720,2
403012200,20260720,2
403012230,20260720,2
403060735,20260720,1
403060821,20260720,1
403060910,20260720,1
403060955,20260720,1
403061041,20260720,1
403061126,20260720,1
403061212,20260720,1
403061257,20260720,1
403061343,20260720,1
403061428,20260720,1
403061514,20260720,1
403061559,20260720,1
403061645,20260720,1
403061730,20260720,1
403061816,20260720,1
403061901,20260720,1
403061947,20260720,1
403062032,20260720,1
403062117,20260720,1
403062200,20260720,1
403062230,20260720,1
404010640,20260720,2
404010715,20260720,2
404010748,20260720,2
404010835,20260720,2
404010923,20260720,2
404011008,20260720,2
404011054,20260720,2
404011139,20260720,2
404011225,20260720,2
404011310,20260720,2
404011356,20260720,2
404011441,20260720,2
404011527,20260720,2
404011612,20260720,2
404011658,20260720,2
404011743,20260720,2
404011829,20260720,2
404011914,20260720,2
404012000,20260720,2
404012045,20260720,2
404012128,20260720,2
404060640,20260720,1
404060715,20260720,1
404060748,20260720,1
404060835,20260720,1
404060923,20260720,1
404061008,20260720,1
404061054,20260720,1
404061139,20260720,1
404061225,20260720,1
404061310,20260720,1
404061356,20260720,1
404061441,20260720,1
404061527,20260720,1
404061612,20260720,1
404061658,20260720,1
404061743,20260720,1
404061829,20260720,1
404061914,20260720,1
404062000,20260720,1
404062045,20260720,1
404062128,20260720,1
405010730,20260720,2
405010803,20260720,2
405010849,20260720,2
405010936,20260720,2
405011021,20260720,2
405011107,20260720,2
405011152,20260720,2
405011238,20260720,2
405011323,20260720,2
405011409,20260720,2
405011454,20260720,2
405011540,20260720,2
405011625,20260720,2
405011711,20260720,2
405011756,20260720,2
405011842,20260720,2
405011927,20260720,2
405012013,20260720,2
405012058,20260720,2
405012139,20260720,2
405012215,20260720,2
405060730,20260720,1
405060803,20260720,1
405060849,20260720,1
405060936,20260720,1
405061021,20260720,1
405061107,20260720,1
405061152,20260720,1
405061238,20260720,1
405061323,20260720,1
405061409,20260720,1
405061454,20260720,1
405061540,20260720,1
405061625,20260720,1
405061711,20260720,1
405061756,20260720,1
405061842,20260720,1
405061927,20260720,1
405062013,20260720,1
405062058,20260720,1
405062139,20260720,1
405062215,20260720,1
406010817,20260720,2
406010903,20260720,2
406010949,20260720,2
406011034,20260720,2
406011120,20260720,2
406011205,20260720,2
406011251,20260720,2
406011336,20260720,2
406011422,20260720,2
406011507,20260720,2
406011553,20260720,2
406011638,20260720,2
406011724,20260720,2
406011809,20260720,2
406011855,20260720,2
406011940,20260720,2
406012026,20260720,2
406012111,20260720,2
406012150,20260720,2
406012225,20260720,2
406012255,20260720,2
406012325,20260720,2
406060817,20260720,1
406060903,20260720,1
406060949,20260720,1
406061034,20260720,1
406061120,20260720,1
406061205,20260720,1
406061251,20260720,1
406061336,20260720,1
406061422,20260720,1
406061507,20260720,1
406061553,20260720,1
406061638,20260720,1
406061724,20260720,1
406061809,20260720,1
406061855,20260720,1
406061940,20260720,1
406062026,20260720,1
406062111,20260720,1
406062150,20260720,1
406062225,20260720,1
406062255,20260720,1
406062325,20260720,1
500010625,20260720,2
500010655,20260720,2
500010725,20260720,2
500010802,20260720,2
500010845,20260720,2
500010920,20260720,2
500011002,20260720,2
500011037,20260720,2
500011118,20260720,2
500011153,20260720,2
500011234,20260720,2
500011309,20260720,2
500011350,20260720,2
500011425,20260720,2
500011506,20260720,2
500011541,20260720,2
500011622,20260720,2
500011657,20260720,2
500011738,20260720,2
500011813,20260720,2
500011854,20260720,2
500011929,20260720,2
500012010,20260720,2
500012045,20260720,2
500012125,20260720,2
500060625,20260720,1
500060655,20260720,1
500060725,20260720,1
500060802,20260720,1
500060845,20260720,1
500060920,20260720,1
500061002,20260720,1
500061037,20260720,1
500061118,20260720,1
500061153,20260720,1
500061234,20260720,1
500061309,20260720,1
500061350,20260720,1
500061425,20260720,1
500061506,20260720,1
500061541,20260720,1
500061622,20260720,1
500061657,20260720,1
500061738,20260720,1
500061813,20260720,1
500061854,20260720,1
500061929,20260720,1
500062010,20260720,1
500062045,20260720,1
500062125,20260720,1
501010745,20260720,2
501010820,20260720,2
501010905,20260720,2
501010940,20260720,2
501011021,20260720,2
501011056,20260720,2
501011137,20260720,2
501011212,20260720,2
501011253,20260720,2
501011328,20260720,2
501011409,20260720,2
501011444,20260720,2
501011525,20260720,2
501011600,20260720,2
501011641,20260720,2
501011716,20260720,2
501011757,20260720,2
501011832,20260720,2
501011913,20260720,2
501011948,20260720,2
501012027,20260720,2
501012100,20260720,2
501012140,20260720,2
501012210,20260720,2
501012240,20260720,2
501060745,20260720,1
501060820,20260720,1
501060905,20260720,1
501060940,20260720,1
501061021,20260720,1
501061056,20260720,1
501061137,20260720,1
501061212,20260720,1
501061253,20260720,1
501061328,20260720,1
501061409,20260720,1
501061444,20260720,1
501061525,20260720,1
501061600,20260720,1
501061641,20260720,1
501061716,20260720,1
501061757,20260720,1
501061832,20260720,1
501061913,20260720,1
501061948,20260720,1
501062027,20260720,1
501062100,20260720,1
501062140,20260720,1
501062210,20260720,1
501062240,20260720,1
502010655,20260720,2
502010725,20260720,2
502010805,20260720,2
502010840,20260720,2
502010924,20260720,2
502010959,20260720,2
502011040,20260720,2
502011115,20260720,2
502011156,20260720,2
502011231,20260720,2
502011312,20260720,2
502011347,20260720,2
502011428,20260720,2
502011503,20260720,2
502011544,20260720,2
502011619,20260720,2
502011700,20260720,2
502011735,20260720,2
502011816,20260720,2
502011851,20260720,2
502011932,20260720,2
502012007,20260720,2
502012048,20260720,2
502012121,20260720,2
502012155,20260720,2
502060655,20260720,1
502060725,20260720,1
502060805,20260720,1
502060840,20260720,1
502060924,20260720,1
502060959,20260720,1
502061040,20260720,1
502061115,20260720,1
502061156,20260720,1
502061231,20260720,1
502061312,20260720,1
502061347,20260720,1
502061428,20260720,1
502061503,20260720,1
502061544,20260720,1
502061619,20260720,1
502061700,20260720,1
502061735,20260720,1
502061816,20260720,1
502061851,20260720,1
502061932,20260720,1
502062007,20260720,1
502062048,20260720,1
502062121,20260720,1
502062155,20260720,1
503010745,20260720,2
503010825,20260720,2
503010900,20260720,2
503010943,20260720,2
503011018,20260720,2
503011059,20260720,2
503011134,20260720,2
503011215,20260720,2
503011250,20260720,2
503011331,20260720,2
503011406,20260720,2
503011447,20260720,2
503011522,20260720,2
503011603,20260720,2
503011638,20260720,2
503011719,20260720,2
503011754,20260720,2
503011835,20260720,2
503011910,20260720,2
503011951,20260720,2
503012026,20260720,2
503012105,20260720,2
503012140,20260720,2
503012210,20260720,2
503012240,20260720,2
503060745,20260720,1
503060825,20260720,1
503060900,20260720,1
503060943,20260720,1
503061018,20260720,1
503061059,20260720,1
503061134,20260720,1
503061215,20260720,1
503061250,20260720,1
503061331,20260720,1
503061406,20260720,1
503061447,20260720,1
503061522,20260720,1
503061603,20260720,1
503061638,20260720,1
503061719,20260720,1
503061754,20260720,1
503061835,20260720,1
503061910,20260720,1
503061951,20260720,1
503062026,20260720,1
503062105,20260720,1
503062140,20260720,1
503062210,20260720,1
503062240,20260720,1
600010700,20260720,2
600010735,20260720,2
600010815,20260720,2
600010852,20260720,2
600010934,20260720,2
600011016,20260720,2
600011058,20260720,2
600011140,20260720,2
600011222,20260720,2
600011304,20260720,2
600011346,20260720,2
600011428,20260720,2
600011510,20260720,2
600011552,20260720,2
600011634,20260720,2
600011716,20260720,2
600011758,20260720,2
600011840,20260720,2
600011922,20260720,2
600012004,20260720,2
600012046,20260720,2
600012128,20260720,2
600012205,20260720,2
600060700,20260720,1
600060735,20260720,1
600060815,20260720,1
600060852,20260720,1
600060934,20260720,1
600061016,20260720,1
600061058,20260720,1
600061140,20260720,1
600061222,20260720,1
600061304,20260720,1
600061346,20260720,1
600061428,20260720,1
600061510,20260720,1
600061552,20260720,1
600061634,20260720,1
600061716,20260720,1
600061758,20260720,1
600061840,20260720,1
600061922,20260720,1
600062004,20260720,1
600062046,20260720,1
600062128,20260720,1
600062205,20260720,1
601010745,20260720,2
601010825,20260720,2
601010904,20260720,2
601010946,20260720,2
601011028,20260720,2
601011110,20260720,2
601011152,20260720,2
601011234,20260720,2
601011316,20260720,2
601011358,20260720,2
601011440,20260720,2
601011522,20260720,2
601011604,20260720,2
601011646,20260720,2
601011728,20260720,2
601011810,20260720,2
601011852,20260720,2
601011934,20260720,2
601012016,20260720,2
601012058,20260720,2
601012140,20260720,2
601012215,20260720,2
601012245,20260720,2
601060745,20260720,1
601060825,20260720,1
601060904,20260720,1
601060946,20260720,1
601061028,20260720,1
601061110,20260720,1
601061152,20260720,1
601061234,20260720,1
601061316,20260720,1
601061358,20260720,1
601061440,20260720,1
601061522,20260720,1
601061604,20260720,1
601061646,20260720,1
601061728,20260720,1
601061810,20260720,1
601061852,20260720,1
601061934,20260720,1
601062016,20260720,1
601062058,20260720,1
601062140,20260720,1
601062215,20260720,1
601062245,20260720,1
602010720,20260720,2
602010750,20260720,2
602010835,20260720,2
602010916,20260720,2
602010958,20260720,2
602011040,20260720,2
602011122,20260720,2
602011204,20260720,2
602011246,20260720,2
602011328,20260720,2
602011410,20260720,2
602011452,20260720,2
602011534,20260720,2
602011616,20260720,2
602011658,20260720,2
602011740,20260720,2
602011822,20260720,2
602011904,20260720,2
602011946,20260720,2
602012028,20260720,2
602012110,20260720,2
602012150,20260720,2
602012225,20260720,2
602060720,20260720,1
602060750,20260720,1
602060835,20260720,1
602060916,20260720,1
602060958,20260720,1
602061040,20260720,1
602061122,20260720,1
602061204,20260720,1
602061246,20260720,1
602061328,20260720,1
602061410,20260720,1
602061452,20260720,1
602061534,20260720,1
602061616,20260720,1
602061658,20260720,1
602061740,20260720,1
602061822,20260720,1
602061904,20260720,1
602061946,20260720,1
602062028,20260720,1
602062110,20260720,1
602062150,20260720,1
602062225,20260720,1
603010700,20260720,2
603010732,20260720,2
603010803,20260720,2
603010846,20260720,2
603010928,20260720,2
603011010,20260720,2
603011052,20260720,2
603011134,20260720,2
603011216,20260720,2
603011258,20260720,2
603011340,20260720,2
603011422,20260720,2
603011504,20260720,2
603011546,20260720,2
603011628,20260720,2
603011710,20260720,2
603011752,20260720,2
603011834,20260720,2
603011916,20260720,2
603011958,20260720,2
603012040,20260720,2
603012122,20260720,2
603012200,20260720,2
603060700,20260720,1
603060732,20260720,1
603060803,20260720,1
603060846,20260720,1
603060928,20260720,1
603061010,20260720,1
603061052,20260720,1
603061134,20260720,1
603061216,20260720,1
603061258,20260720,1
603061340,20260720,1
603061422,20260720,1
603061504,20260720,1
603061546,20260720,1
603061628,20260720,1
603061710,20260720,1
603061752,20260720,1
603061834,20260720,1
603061916,20260720,1
603061958,20260720,1
603062040,20260720,1
603062122,20260720,1
603062200,20260720,1
604010715,20260720,2
604010745,20260720,2
604010815,20260720,2
604010858,20260720,2
604010940,20260720,2
604011022,20260720,2
604011104,20260720,2
604011146,20260720,2
604011228,20260720,2
604011310,20260720,2
604011352,20260720,2
604011434,20260720,2
604011516,20260720,2
604011558,20260720,2
604011640,20260720,2
604011722,20260720,2
604011804,20260720,2
604011846,20260720,2
604011928,20260720,2
604012010,20260720,2
604012052,20260720,2
604012134,20260720,2
604012210,20260720,2
604060715,20260720,1
604060745,20260720,1
604060815,20260720,1
604060858,20260720,1
604060940,20260720,1
604061022,20260720,1
604061104,20260720,1
604061146,20260720,1
604061228,20260720,1
604061310,20260720,1
604061352,20260720,1
604061434,20260720,1
604061516,20260720,1
604061558,20260720,1
604061640,20260720,1
604061722,20260720,1
604061804,20260720,1
604061846,20260720,1
604061928,20260720,1
604062010,20260720,1
604062052,20260720,1
604062134,20260720,1
604062210,20260720,1
605010755,20260720,2
605010827,20260720,2
605010910,20260720,2
605010952,20260720,2
605011034,20260720,2
605011116,20260720,2
605011158,20260720,2
605011240,20260720,2
605011322,20260720,2
605011404,20260720,2
605011446,20260720,2
605011528,20260720,2
605011610,20260720,2
605011652,20260720,2
605011734,20260720,2
605011816,20260720,2
605011858,20260720,2
605011940,20260720,2
605012022,20260720,2
605012104,20260720,2
605012145,20260720,2
605012223,20260720,2
605012250,20260720,2
605060755,20260720,1
605060827,20260720,1
605060910,20260720,1
605060952,20260720,1
605061034,20260720,1
605061116,20260720,1
605061158,20260720,1
605061240,20260720,1
605061322,20260720,1
605061404,20260720,1
605061446,20260720,1
605061528,20260720,1
605061610,20260720,1
605061652,20260720,1
605061734,20260720,1
605061816,20260720,1
605061858,20260720,1
605061940,20260720,1
605062022,20260720,1
605062104,20260720,1
605062145,20260720,1
605062223,20260720,1
605062250,20260720,1
606010805,20260720,2
606010837,20260720,2
606010922,20260720,2
606011004,20260720,2
606011046,20260720,2
606011128,20260720,2
606011210,20260720,2
606011252,20260720,2
606011334,20260720,2
606011416,20260720,2
606011458,20260720,2
606011540,20260720,2
606011622,20260720,2
606011704,20260720,2
606011746,20260720,2
606011828,20260720,2
606011910,20260720,2
606011952,20260720,2
606012034,20260720,2
606012116,20260720,2
606012156,20260720,2
606012232,20260720,2
606012305,20260720,2
606060805,20260720,1
606060837,20260720,1
606060922,20260720,1
606061004,20260720,1
606061046,20260720,1
606061128,20260720,1
606061210,20260720,1
606061252,20260720,1
606061334,20260720,1
606061416,20260720,1
606061458,20260720,1
606061540,20260720,1
606061622,20260720,1
606061704,20260720,1
606061746,20260720,1
606061828,20260720,1
606061910,20260720,1
606061952,20260720,1
606062034,20260720,1
606062116,20260720,1
606062156,20260720,1
606062232,20260720,1
606062305,20260720,1
700010650,20260720,2
700010725,20260720,2
700010753,20260720,2
700010830,20260720,2
700010905,20260720,2
700010950,20260720,2
700011025,20260720,2
700011110,20260720,2
700011145,20260720,2
700011230,20260720,2
700011305,20260720,2
700011350,20260720,2
700011425,20260720,2
700011510,20260720,2
700011545,20260720,2
700011630,20260720,2
700011705,20260720,2
700011750,20260720,2
700011825,20260720,2
700011910,20260720,2
700011945,20260720,2
700012030,20260720,2
700012105,20260720,2
700012150,20260720,2
700060650,20260720,1
700060725,20260720,1
700060753,20260720,1
700060830,20260720,1
700060905,20260720,1
700060950,20260720,1
700061025,20260720,1
700061110,20260720,1
700061145,20260720,1
700061230,20260720,1
700061305,20260720,1
700061350,20260720,1
700061425,20260720,1
700061510,20260720,1
700061545,20260720,1
700061630,20260720,1
700061705,20260720,1
700061750,20260720,1
700061825,20260720,1
700061910,20260720,1
700061945,20260720,1
700062030,20260720,1
700062105,20260720,1
700062150,20260720,1
701010807,20260720,2
701010846,20260720,2
701010921,20260720,2
701011006,20260720,2
701011041,20260720,2
701011126,20260720,2
701011201,20260720,2
701011246,20260720,2
701011321,20260720,2
701011406,20260720,2
701011441,20260720,2
701011526,20260720,2
701011601,20260720,2
701011646,20260720,2
701011721,20260720,2
701011806,20260720,2
701011841,20260720,2
701011926,20260720,2
701012001,20260720,2
701012046,20260720,2
701012121,20260720,2
701012205,20260720,2
701012240,20260720,2
701012315,20260720,2
701060807,20260720,1
701060846,20260720,1
701060921,20260720,1
701061006,20260720,1
701061041,20260720,1
701061126,20260720,1
701061201,20260720,1
701061246,20260720,1
701061321,20260720,1
701061406,20260720,1
701061441,20260720,1
701061526,20260720,1
701061601,20260720,1
701061646,20260720,1
701061721,20260720,1
701061806,20260720,1
701061841,20260720,1
701061926,20260720,1
701062001,20260720,1
701062046,20260720,1
701062121,20260720,1
701062205,20260720,1
701062240,20260720,1
701062315,20260720,1
702010707,20260720,2
702010745,20260720,2
702010820,20260720,2
702010902,20260720,2
702010937,20260720,2
702011022,20260720,2
702011057,20260720,2
702011142,20260720,2
702011217,20260720,2
702011302,20260720,2
702011337,20260720,2
702011422,20260720,2
702011457,20260720,2
702011542,20260720,2
702011617,20260720,2
702011702,20260720,2
702011737,20260720,2
702011822,20260720,2
702011857,20260720,2
702011942,20260720,2
702012017,20260720,2
702012102,20260720,2
702012137,20260720,2
702012217,20260720,2
702060707,20260720,1
702060745,20260720,1
702060820,20260720,1
702060902,20260720,1
702060937,20260720,1
702061022,20260720,1
702061057,20260720,1
702061142,20260720,1
702061217,20260720,1
702061302,20260720,1
702061337,20260720,1
702061422,20260720,1
702061457,20260720,1
702061542,20260720,1
702061617,20260720,1
702061702,20260720,1
702061737,20260720,1
702061822,20260720,1
702061857,20260720,1
702061942,20260720,1
702062017,20260720,1
702062102,20260720,1
702062137,20260720,1
702062217,20260720,1
703010725,20260720,2
703010800,20260720,2
703010835,20260720,2
703010918,20260720,2
703010953,20260720,2
703011038,20260720,2
703011113,20260720,2
703011158,20260720,2
703011233,20260720,2
703011318,20260720,2
703011353,20260720,2
703011438,20260720,2
703011513,20260720,2
703011558,20260720,2
703011633,20260720,2
703011718,20260720,2
703011753,20260720,2
703011838,20260720,2
703011913,20260720,2
703011958,20260720,2
703012033,20260720,2
703012118,20260720,2
703012153,20260720,2
703012235,20260720,2
703060725,20260720,1
703060800,20260720,1
703060835,20260720,1
703060918,20260720,1
703060953,20260720,1
703061038,20260720,1
703061113,20260720,1
703061158,20260720,1
703061233,20260720,1
703061318,20260720,1
703061353,20260720,1
703061438,20260720,1
703061513,20260720,1
703061558,20260720,1
703061633,20260720,1
703061718,20260720,1
703061753,20260720,1
703061838,20260720,1
703061913,20260720,1
703061958,20260720,1
703062033,20260720,1
703062118,20260720,1
703062153,20260720,1
703062235,20260720,1
704010740,20260720,2
704010815,20260720,2
704010850,20260720,2
704010934,20260720,2
704011009,20260720,2
704011054,20260720,2
704011129,20260720,2
704011214,20260720,2
704011249,20260720,2
704011334,20260720,2
704011409,20260720,2
704011454,20260720,2
704011529,20260720,2
704011614,20260720,2
704011649,20260720,2
704011734,20260720,2
704011809,20260720,2
704011854,20260720,2
704011929,20260720,2
704012014,20260720,2
704012049,20260720,2
704012134,20260720,2
704012209,20260720,2
704012250,20260720,2
704060740,20260720,1
704060815,20260720,1
704060850,20260720,1
704060934,20260720,1
704061009,20260720,1
704061054,20260720,1
704061129,20260720,1
704061214,20260720,1
704061249,20260720,1
704061334,20260720,1
704061409,20260720,1
704061454,20260720,1
704061529,20260720,1
704061614,20260720,1
704061649,20260720,1
704061734,20260720,1
704061809,20260720,1
704061854,20260720,1
704061929,20260720,1
704062014,20260720,1
704062049,20260720,1
704062134,20260720,1
704062209,20260720,1
704062250,20260720,1
800010650,20260720,2
800010710,20260720,2
800010730,20260720,2
800010750,20260720,2
800010815,20260720,2
800010845,20260720,2
800010915,20260720,2
800010945,20260720,2
800011015,20260720,2
800011045,20260720,2
800011115,20260720,2
800011145,20260720,2
800011215,20260720,2
800011245,20260720,2
800011315,20260720,2
800011345,20260720,2
800011415,20260720,2
800011445,20260720,2
800011515,20260720,2
800011545,20260720,2
800011615,20260720,2
800011645,20260720,2
800011715,20260720,2
800011745,20260720,2
800011815,20260720,2
800011845,20260720,2
800011915,20260720,2
800011945,20260720,2
800012013,20260720,2
800012040,20260720,2
800012105,20260720,2
800012130,20260720,2
800012152,20260720,2
800060650,20260720,1
800060710,20260720,1
800060730,20260720,1
800060750,20260720,1
800060815,20260720,1
800060845,20260720,1
800060915,20260720,1
800060945,20260720,1
800061015,20260720,1
800061045,20260720,1
800061115,20260720,1
800061145,20260720,1
800061215,20260720,1
800061245,20260720,1
800061315,20260720,1
800061345,20260720,1
800061415,20260720,1
800061445,20260720,1
800061515,20260720,1
800061545,20260720,1
800061615,20260720,1
800061645,20260720,1
800061715,20260720,1
800061745,20260720,1
800061815,20260720,1
800061845,20260720,1
800061915,20260720,1
800061945,20260720,1
800062013,20260720,1
800062040,20260720,1
800062105,20260720,1
800062130,20260720,1
800062152,20260720,1
801010630,20260720,2
801010650,20260720,2
801010710,20260720,2
801010730,20260720,2
801010750,20260720,2
801010815,20260720,2
801010845,20260720,2
801010915,20260720,2
801010945,20260720,2
801011015,20260720,2
801011045,20260720,2
801011115,20260720,2
801011145,20260720,2
801011215,20260720,2
801011245,20260720,2
801011315,20260720,2
801011345,20260720,2
801011415,20260720,2
801011445,20260720,2
801011515,20260720,2
801011545,20260720,2
801011615,20260720,2
801011645,20260720,2
801011715,20260720,2
801011745,20260720,2
801011815,20260720,2
801011845,20260720,2
801011915,20260720,2
801011945,20260720,2
801012014,20260720,2
801012040,20260720,2
801012105,20260720,2
801012129,20260720,2
801012150,20260720,2
801060630,20260720,1
801060650,20260720,1
801060710,20260720,1
801060730,20260720,1
801060750,20260720,1
801060815,20260720,1
801060845,20260720,1
801060915,20260720,1
801060945,20260720,1
801061015,20260720,1
801061045,20260720,1
801061115,20260720,1
801061145,20260720,1
801061215,20260720,1
801061245,20260720,1
801061315,20260720,1
801061345,20260720,1
801061415,20260720,1
801061445,20260720,1
801061515,20260720,1
801061545,20260720,1
801061615,20260720,1
801061645,20260720,1
801061715,20260720,1
801061745,20260720,1
801061815,20260720,1
801061845,20260720,1
801061915,20260720,1
801061945,20260720,1
801062014,20260720,1
801062040,20260720,1
801062105,20260720,1
801062129,20260720,1
801062150,20260720,1
1100010715,20260720,2
1100010746,20260720,2
1100010830,20260720,2
1100010915,20260720,2
1100010955,20260720,2
1100011045,20260720,2
1100011120,20260720,2
1100011210,20260720,2
1100011245,20260720,2
1100011335,20260720,2
1100011410,20260720,2
1100011500,20260720,2
1100011535,20260720,2
1100011625,20260720,2
1100011700,20260720,2
1100011750,20260720,2
1100011825,20260720,2
1100011915,20260720,2
1100011950,20260720,2
1100012040,20260720,2
1100012115,20260720,2
1100012210,20260720,2
1100060715,20260720,1
1100060746,20260720,1
1100060830,20260720,1
1100060915,20260720,1
1100060955,20260720,1
1100061045,20260720,1
1100061120,20260720,1
1100061210,20260720,1
1100061245,20260720,1
1100061335,20260720,1
1100061410,20260720,1
1100061500,20260720,1
1100061535,20260720,1
1100061625,20260720,1
1100061700,20260720,1
1100061750,20260720,1
1100061825,20260720,1
1100061915,20260720,1
1100061950,20260720,1
1100062040,20260720,1
1100062115,20260720,1
1100062210,20260720,1
1101010705,20260720,2
1101010730,20260720,2
1101010803,20260720,2
1101010847,20260720,2
1101010934,20260720,2
1101011012,20260720,2
1101011102,20260720,2
1101011137,20260720,2
1101011227,20260720,2
1101011302,20260720,2
1101011352,20260720,2
1101011427,20260720,2
1101011517,20260720,2
1101011552,20260720,2
1101011642,20260720,2
1101011717,20260720,2
1101011807,20260720,2
1101011842,20260720,2
1101011932,20260720,2
1101012007,20260720,2
1101012057,20260720,2
1101012132,20260720,2
1101060705,20260720,1
1101060730,20260720,1
1101060803,20260720,1
1101060847,20260720,1
1101060934,20260720,1
1101061012,20260720,1
1101061102,20260720,1
1101061137,20260720,1
1101061227,20260720,1
1101061302,20260720,1
1101061352,20260720,1
1101061427,20260720,1
1101061517,20260720,1
1101061552,20260720,1
1101061642,20260720,1
1101061717,20260720,1
1101061807,20260720,1
1101061842,20260720,1
1101061932,20260720,1
1101062007,20260720,1
1101062057,20260720,1
1101062132,20260720,1
1102010745,20260720,2
1102010820,20260720,2
1102010904,20260720,2
1102010952,20260720,2
1102011029,20260720,2
1102011119,20260720,2
1102011154,20260720,2
1102011244,20260720,2
1102011319,20260720,2
1102011409,20260720,2
1102011444,20260720,2
1102011534,20260720,2
1102011609,20260720,2
1102011659,20260720,2
1102011734,20260720,2
1102011824,20260720,2
1102011859,20260720,2
1102011949,20260720,2
1102012024,20260720,2
1102012114,20260720,2
1102012150,20260720,2
1102012240,20260720,2
1102060745,20260720,1
1102060820,20260720,1
1102060904,20260720,1
1102060952,20260720,1
1102061029,20260720,1
1102061119,20260720,1
1102061154,20260720,1
1102061244,20260720,1
1102061319,20260720,1
1102061409,20260720,1
1102061444,20260720,1
1102061534,20260720,1
1102061609,20260720,1
1102061659,20260720,1
1102061734,20260720,1
1102061824,20260720,1
1102061859,20260720,1
1102061949,20260720,1
1102062024,20260720,1
1102062114,20260720,1
1102062150,20260720,1
1102062240,20260720,1
1103010725,20260720,2
1103010800,20260720,2
1103010838,20260720,2
1103010921,20260720,2
1103011010,20260720,2
1103011046,20260720,2
1103011136,20260720,2
1103011211,20260720,2
1103011301,20260720,2
1103011336,20260720,2
1103011426,20260720,2
1103011501,20260720,2
1103011551,20260720,2
1103011626,20260720,2
1103011716,20260720,2
1103011751,20260720,2
1103011841,20260720,2
1103011916,20260720,2
1103012006,20260720,2
1103012041,20260720,2
1103012131,20260720,2
1103012205,20260720,2
1103060725,20260720,1
1103060800,20260720,1
1103060838,20260720,1
1103060921,20260720,1
